ruta_relativa,particion_origen,clase,modo,ancho,alto,corrupta,sha256,excluida,motivo_exclusion
Testing/meningioma/Te-me_0254.jpg,Testing,meningioma,L,512,512,False,7e0fa93e6aadbd0d53be5c7afb1c820d7f9e504d54a62b68ee2fba57d9756a60,False,
Testing/meningioma/Te-me_0255.jpg,Testing,meningioma,L,512,512,False,bae057adae86b07a451d1dda48ad4d5cc2f3df8231046a56e83a4bc3fbe143ee,False,
Testing/meningioma/Te-me_0256.jpg,Testing,meningioma,L,512,512,False,2988c549dd2c21dfa10252fe43ace5b5098027659a33b2933e41d2db29efe2d1,False,
Testing/meningioma/Te-me_0257.jpg,Testing,meningioma,L,512,512,False,422d7e9b1465e4083db34d1f93d3507ea9ae353a8980503d8aacccd44076cb65,False,
Testing/meningioma/Te-me_0258.jpg,Testing,meningioma,L,512,512,False,63621dde894b8eb94a3080be8c529ca369269681fe1c857172d3c2fc67f9b5ef,False,
Testing/meningioma/Te-me_0259.jpg,Testing,meningioma,L,512,512,False,04362407f0b50f6d886cacd6003c3ec9a06a9f0c792034c2a0cdb9943e8cba90,False,
Testing/meningioma/Te-me_0260.jpg,Testing,meningioma,L,512,512,False,06156e856f19f8132417fb1f09632e89893f1e9c82d4da0d3363f7147d8fa21b,False,
Testing/meningioma/Te-me_0261.jpg,Testing,meningioma,L,512,512,False,5241bcd6cc931494aaef3844adc1f3640382254b50b81c5a936440a4a60e765c,False,
Testing/meningioma/Te-me_0262.jpg,Testing,meningioma,L,512,512,False,662708371b2f73f449f4e7830ad2f6f19d87ffab84544fe3076b891c80b3703c,False,
Testing/meningioma/Te-me_0263.jpg,Testing,meningioma,L,512,512,False,db3ee76305447ebcda44887802f3650de2462ead4ff6b9a7a9484172b74b0484,False,
Testing/meningioma/Te-me_0264.jpg,Testing,meningioma,L,512,512,False,01c89e6c28cd6a10563f2429fb48478638f7bee6b5086905f6b100ae9ff61666,False,
Testing/meningioma/Te-me_0265.jpg,Testing,meningioma,L,512,512,False,36b4c01cb68d85d92a5380c75a751dc8d63eb334ee45ca04a3c302e28156630e,False,
Testing/meningioma/Te-me_0266.jpg,Testing,meningioma,L,512,512,False,dfdea88dc09276a74037b6f061d87e0b83649c8a53d16be1adaa1cfbefc72d15,False,
Testing/meningioma/Te-me_0267.jpg,Testing,meningioma,L,512,512,False,0d1be7ed3d224b78d04dea2770d180f8dc3699d49334020bc54c4183440ce612,False,
Testing/meningioma/Te-me_0268.jpg,Testing,meningioma,L,512,512,False,a7dc48fc79e70b001d0ceb3025a4e32ccd429ec2ec1a3d77fc5fe67cb4c1e9ce,False,
Testing/meningioma/Te-me_0269.jpg,Testing,meningioma,L,512,512,False,30be9a3e297b00f1effa63451ad55f9d53d0911e72e6dfcc608d0e4942f08226,False,
Testing/meningioma/Te-me_0270.jpg,Testing,meningioma,L,512,512,False,6dadec31ce93db43fdecc51dc0290ab6b8fe4fb1672e02fc045971129c3aad5e,False,
Testing/meningioma/Te-me_0271.jpg,Testing,meningioma,L,512,512,False,184866d2a410a40f64313e66c60128f7d0882a12237610a1a88417ad5d4fe91a,False,
Testing/meningioma/Te-me_0272.jpg,Testing,meningioma,L,512,512,False,0305e36d5ac04ef1dbf19a9d271c5d5b181e1c6bd5daf67797a997c32b71f0ef,False,
Testing/meningioma/Te-me_0273.jpg,Testing,meningioma,L,512,512,False,35b3c5dd2c6ea0afd3f1b4ff65635843bdc57826796d46fade6bbc577190d376,False,
Testing/meningioma/Te-me_0274.jpg,Testing,meningioma,L,512,512,False,5cb4adecca034d0a5ba2e58d58dd19a0eeddfe21a48fd50c89c481e43789bb37,False,
Testing/meningioma/Te-me_0275.jpg,Testing,meningioma,L,512,512,False,0ae22cc72bcc8d5a3c13775013af627236e7b391792c0bafba58ff50db2a42ae,False,
Testing/meningioma/Te-me_0276.jpg,Testing,meningioma,L,512,512,False,fe9729642507592e71a345409e56acee1a920f1ac44616525a770e6cf3f9e176,False,
Testing/meningioma/Te-me_0277.jpg,Testing,meningioma,L,512,512,False,0e669e3ed7ecfb7e62aecf17b90f0c73fd5b0aa243507610c4b966ac337ea9e6,False,
Testing/meningioma/Te-me_0278.jpg,Testing,meningioma,L,512,512,False,9a503909b5edff2a80db578a3c5e6719a773548e740fd9cb37531d9bbe85d919,False,
Testing/meningioma/Te-me_0279.jpg,Testing,meningioma,L,512,512,False,904beee9e34110937343e446828890d82fc3a234472c548687630bdc5915729b,False,
Testing/meningioma/Te-me_0280.jpg,Testing,meningioma,L,512,512,False,02c922f41d5a1c860e0ba4451c9d957f20e4f588d19c39450d161583fc696728,False,
Testing/meningioma/Te-me_0281.jpg,Testing,meningioma,L,512,512,False,385cfee196ebf948fd1f5e09c518276785e35b2cc3cc8eca8086fa1dcb59a88d,False,
Testing/meningioma/Te-me_0282.jpg,Testing,meningioma,L,512,512,False,a832a10ab91787a3acea8c22e891177bdeb9cb715cf90ff3f75405031a978bdf,False,
Testing/meningioma/Te-me_0283.jpg,Testing,meningioma,L,512,512,False,d4801f422a1cf7179d46bea8d82549797a392a7af645dd763af72ee7192f494f,False,
Testing/meningioma/Te-me_0284.jpg,Testing,meningioma,L,512,512,False,52845bf3c9b99de21b37731e7ec9ce10df7786112b1c53cd5934959f65a4d4d9,False,
Testing/meningioma/Te-me_0285.jpg,Testing,meningioma,L,512,512,False,fc7ac1b461d0214613cb185d216758de6776fc013d87b20580948279c5a886eb,False,
Testing/meningioma/Te-me_0286.jpg,Testing,meningioma,L,512,512,False,61044d6de0036a3d2b094e294926b33c263e1531e7784b450f5ff5d74b402078,False,
Testing/meningioma/Te-me_0287.jpg,Testing,meningioma,L,512,512,False,b2edd24f1fe7cb94a4eaddbf043f4742c1fe41f32b189f502f1b12e40bfd3a67,False,
Testing/meningioma/Te-me_0288.jpg,Testing,meningioma,L,512,512,False,340d34269d4d3c51e7bb8f79237c426c5b5bba3dc2edde7d0a2f4698ccecb276,False,
Testing/meningioma/Te-me_0289.jpg,Testing,meningioma,L,512,512,False,ea3670920245f00237d3c32fbe40fa421ffa7a2b236bc3fc51c92e04b894ce33,False,
Testing/meningioma/Te-me_0290.jpg,Testing,meningioma,L,512,512,False,c783e504efe4f8c1823acfb585691badba3e9df2566bbf27770a6b08d765c80c,False,
Testing/meningioma/Te-me_0291.jpg,Testing,meningioma,L,512,512,False,f9cb7e48259fdf96f7bd8a2c07696a0633d79187af0c209cc44158e8514472b8,False,
Testing/meningioma/Te-me_0292.jpg,Testing,meningioma,L,512,512,False,d9ba0900164f3e8851c8a0c969f003a428ddc3ea462c62a6dc28aa030a4c6ba5,False,
Testing/meningioma/Te-me_0293.jpg,Testing,meningioma,L,512,512,False,c120061e2760e4627c8362bc22496dcefe250d550c549ca25a6fac1e247de0e6,False,
Testing/meningioma/Te-me_0294.jpg,Testing,meningioma,L,512,512,False,ac36f3f4eb4a088461eef957b2302eb78cfd1dba1ea26403987d696fb5ce45e2,False,
Testing/meningioma/Te-me_0295.jpg,Testing,meningioma,L,512,512,False,4b819b2901adddfa20ab471258e64bc542b7a3f18ec4e1fac51e7a5696894127,False,
Testing/meningioma/Te-me_0296.jpg,Testing,meningioma,L,512,512,False,fd7d72de15787fba70df4dd29849c683c8df2e29f028e499dff1a61d3cf5fc2d,False,
Testing/meningioma/Te-me_0297.jpg,Testing,meningioma,L,512,512,False,6d33cf04234bc4a8e1cd9eed65d8340e2e25349cfec2f33364321dc92c22bd17,False,
Testing/meningioma/Te-me_0298.jpg,Testing,meningioma,L,512,512,False,4ca0fcda8bd93f967f468463b0c93dbe4b16887da2987c5e37f1eb00ddcb2fb6,False,
Testing/meningioma/Te-me_0299.jpg,Testing,meningioma,L,512,512,False,6759a0316b83fe27a161bc58377fa9c0aaf3b4eed0f74edff41d848b704e0bfd,False,
Testing/meningioma/Te-me_0300.jpg,Testing,meningioma,L,512,512,False,70eea37bb28b0d9104f30252abc37bab713e72119ed18c66e38a00b1f1dfdd44,False,
Testing/meningioma/Te-me_0301.jpg,Testing,meningioma,L,512,512,False,9459c5aa36317e7d36bd8263b6c6377edcc2492088aba334f7e93f35cf27a8b3,False,
Testing/meningioma/Te-me_0302.jpg,Testing,meningioma,L,512,512,False,8043af2c8224d134606bb9cfa9637e7a974cf8985892a0158517f378b1b129b2,False,
Testing/meningioma/Te-me_0303.jpg,Testing,meningioma,L,512,512,False,d07872df5218bcb7145de53f60737b138a2a8b9edd362b758b25106456044985,False,
Testing/meningioma/Te-me_0304.jpg,Testing,meningioma,L,512,512,False,c318da0ad42624961d0eff66e5cb3c97bbc9e66df24a648ee1656d1a6cbeb2c8,False,
Testing/meningioma/Te-me_0305.jpg,Testing,meningioma,L,512,512,False,febc01df86073914cb1fead59436457605068aaac8e5186cce20f26606df70f2,False,
Testing/notumor/Te-noTr_0000.jpg,Testing,notumor,RGB,236,236,False,3a4344d358c8faf37824a990ee88b70b6af511ac1925c3d96a831dc579d620db,False,
Testing/notumor/Te-noTr_0001.jpg,Testing,notumor,RGB,236,260,False,9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,True,fuga_train_test
Testing/notumor/Te-noTr_0002.jpg,Testing,notumor,RGB,314,258,False,039d0eb6b8493db695929536aa7476f8c472381a7c20de981bfe7e0bdd875a82,True,fuga_train_test
Testing/notumor/Te-noTr_0003.jpg,Testing,notumor,RGB,225,259,False,f1aa73c33c56a13b8fe3b256ba2e6e3d2d84ddc6f3ed814d874bc88726ac1f9d,True,fuga_train_test
Testing/notumor/Te-noTr_0004.jpg,Testing,notumor,RGB,224,262,False,e834d68ccf89fc7d5f8a93f0718fb614dd3591102ee4ed5c5d851ac43dbd9e1c,True,fuga_train_test
Testing/notumor/Te-noTr_0005.jpg,Testing,notumor,RGB,314,260,False,d8ea17fdb98908199591b41310c56ae6a2b90408287403a45333653e079944b1,True,fuga_train_test
Testing/notumor/Te-noTr_0006.jpg,Testing,notumor,RGB,278,253,False,49d44a7fd256a35903b981a4c7fbd2c3adc0f87f24ed0cf34d83a91aa13441b0,True,fuga_train_test
Testing/notumor/Te-noTr_0007.jpg,Testing,notumor,RGB,236,236,False,41d847d03ff8e8a80fde982029492adf6c622dc7d78fad2db48b14287c552296,True,fuga_train_test
Testing/notumor/Te-noTr_0008.jpg,Testing,notumor,RGB,235,227,False,f90baa21f7026f0f5c8595cb4c58a728618b80c679b18dbb42f4e77420262ac5,True,fuga_train_test
Testing/notumor/Te-noTr_0009.jpg,Testing,notumor,RGB,236,236,False,71b3de7ee123124b0cf239be46cde689f527b1b56127ff7668cabca4c6384513,True,fuga_train_test
Testing/notumor/Te-no_0010.jpg,Testing,notumor,RGB,205,249,False,0d68dc0d87d099ad046fac3ec1359db1561e1c5d45a43e7c91e02a9f2f393df8,True,fuga_train_test
Testing/notumor/Te-no_0011.jpg,Testing,notumor,RGB,236,236,False,136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,True,fuga_train_test
Testing/notumor/Te-no_0012.jpg,Testing,notumor,RGB,236,236,False,d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,True,fuga_train_test
Testing/notumor/Te-no_0013.jpg,Testing,notumor,RGB,236,270,False,7a3fac9104743aa9ecd56374dafb71c6b8084ace9b13e4cb7b881f198a4bb479,False,
Testing/notumor/Te-no_0014.jpg,Testing,notumor,RGB,235,261,False,1cc081e753d825a7a043b7968fa48c166d3518426790468025d6674794791327,True,fuga_train_test
Testing/notumor/Te-no_0015.jpg,Testing,notumor,RGB,236,236,False,0ac00682257258ee21f7c81af7bc22efbbbb4385e67e4d005f2000ad3b85561b,False,
Testing/notumor/Te-no_0016.jpg,Testing,notumor,RGB,236,218,False,9cb0bd6ba354991ae933b55af58ca040f3b8db01add876aba09159d7badd3599,True,fuga_train_test
Testing/notumor/Te-no_0017.jpg,Testing,notumor,RGB,212,236,False,39c0884fa9dfa4bf3e2464f41480e240ad7db4eded8a5b1ced54c772956746e1,True,fuga_train_test
Testing/notumor/Te-no_0018.jpg,Testing,notumor,RGB,236,236,False,4f3c00ef520660295576c472a0cafc9f1bb400d736b352b736966af08bf09235,True,fuga_train_test
Testing/notumor/Te-no_0019.jpg,Testing,notumor,RGB,236,262,False,7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,True,fuga_train_test
Testing/notumor/Te-no_0020.jpg,Testing,notumor,RGB,236,236,False,6d8670086cd3782e77ddb604d6f5803400640420236b3af98f3874ee86e7b476,False,
Testing/notumor/Te-no_0021.jpg,Testing,notumor,RGB,236,231,False,9d338079dd3288665657816ebeec6ada298761e0ff9f4c22a59f05c46768db14,True,fuga_train_test
Testing/notumor/Te-no_0022.jpg,Testing,notumor,RGB,236,290,False,f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,True,fuga_train_test
Testing/notumor/Te-no_0023.jpg,Testing,notumor,RGB,235,227,False,c6b37dbcc8c59a18f68c4ecde7f081eb0caa8cae6edb6d438e11170f0736bf01,True,fuga_train_test
Testing/notumor/Te-no_0024.jpg,Testing,notumor,RGB,209,234,False,1fe1db4adc37442001e9e054e3a990efa31b7db7cdb0a3d2711afbf346f9094b,True,fuga_train_test
Testing/notumor/Te-no_0025.jpg,Testing,notumor,RGB,208,217,False,053a6036a57e58922ce011f713ddb44f78af390306aa055803e24338eb977075,True,fuga_train_test
Testing/notumor/Te-no_0026.jpg,Testing,notumor,RGB,236,228,False,9c3b00e6b1f5fcb23d3ebf1a8b04f9517691cc7b7e2cfdbde375625c920b97a6,True,fuga_train_test
Testing/notumor/Te-no_0027.jpg,Testing,notumor,RGB,236,295,False,0ff6650a53df2b89b4e569a7490843229227db14f5fc46fe99afdc789d058796,True,fuga_train_test
Testing/notumor/Te-no_0028.jpg,Testing,notumor,RGB,234,234,False,f3bbcbc551b2533f763091b8d11957d40118b57fe937c3b940f3f8b26098030f,True,fuga_train_test
Testing/notumor/Te-no_0029.jpg,Testing,notumor,RGB,236,236,False,94721a1b47a80cb0533acdbac52f92ad7614d4685284b74b2a96914b038947a9,True,fuga_train_test
Testing/notumor/Te-no_0030.jpg,Testing,notumor,RGB,236,257,False,76a70a3f68103e335f080a323d763fbda5febc37e4714c2f9b54499795f13fa3,True,fuga_train_test
Testing/notumor/Te-no_0031.jpg,Testing,notumor,RGB,236,260,False,9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,True,fuga_train_test
Testing/notumor/Te-no_0032.jpg,Testing,notumor,RGB,234,224,False,4f2893125ab87fc6fcd6cd5388db893efeb9a1a30e59f942e7743144766c78f6,True,fuga_train_test
Testing/notumor/Te-no_0033.jpg,Testing,notumor,RGB,227,213,False,06e6f334b7e990bd685265cea5af2b11410235f4a3baad476c964249310330f3,True,fuga_train_test
Testing/notumor/Te-no_0034.jpg,Testing,notumor,RGB,201,249,False,08c04f3659f54e170fe84f98a8ed10a235809251d6ba7c5372f08c90421ce51e,True,fuga_train_test
Testing/notumor/Te-no_0035.jpg,Testing,notumor,RGB,236,263,False,19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326,True,fuga_train_test
Testing/notumor/Te-no_0036.jpg,Testing,notumor,RGB,236,236,False,5dc458fca643f408eb0da30575e47f363f70ce78a3a14f1b8452139696512b00,True,fuga_train_test
Testing/notumor/Te-no_0037.jpg,Testing,notumor,RGB,235,227,False,220816d55783431f776d10ccd11ebda7aa823602de035f0f07d0d7cd780cfa0f,True,fuga_train_test
Testing/notumor/Te-no_0038.jpg,Testing,notumor,RGB,236,236,False,8a5052ac55d7ffc4175768aeda33c7178bcbf0015e9e44c901d40ac9660f6fd6,False,
Testing/notumor/Te-no_0039.jpg,Testing,notumor,RGB,236,300,False,df46c96890474f2ec5f08aa2c32e6bc1c6b5685f8b913501f954a515a6de02fa,True,fuga_train_test
Testing/notumor/Te-no_0040.jpg,Testing,notumor,RGB,236,236,False,6e643c3263775b4637ad4e11620277c6ac65dcf63996826f76cac2dac5d8afdc,True,fuga_train_test
Testing/notumor/Te-no_0041.jpg,Testing,notumor,RGB,234,218,False,6df56cc8a677bbc089ccb7f85e5f40b665a551aa28c7f2fffffcaddf521ed503,True,fuga_train_test
Testing/notumor/Te-no_0042.jpg,Testing,notumor,RGB,208,225,False,7703b9670ac9265886cbf62735e2ff074c1507a654573807d0a8468a54c89dd7,True,fuga_train_test
Testing/notumor/Te-no_0043.jpg,Testing,notumor,RGB,205,214,False,9251febacd510bc6ab8fdebb28ac58c8db217df4d5e8af285a99547b2d3b8584,True,fuga_train_test
Testing/notumor/Te-no_0044.jpg,Testing,notumor,RGB,236,236,False,d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,True,fuga_train_test
Testing/notumor/Te-no_0045.jpg,Testing,notumor,RGB,236,251,False,733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,True,fuga_train_test
Testing/notumor/Te-no_0046.jpg,Testing,notumor,RGB,235,228,False,2c6470345e908770e6f61b6a2e55cc80288f8598149e3b4558a1d79dfdba6c4a,True,fuga_train_test
Testing/notumor/Te-no_0047.jpg,Testing,notumor,RGB,234,218,False,c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,True,fuga_train_test
Testing/notumor/Te-no_0048.jpg,Testing,notumor,RGB,236,236,False,136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,True,fuga_train_test
Testing/notumor/Te-no_0049.jpg,Testing,notumor,RGB,236,280,False,3897062aac96a4bd1b6b9c1c834eee1358a8277ff7f0f7397dd6e6ba9cbdb46c,False,
Testing/notumor/Te-no_0050.jpg,Testing,notumor,RGB,236,251,False,733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,True,fuga_train_test
Testing/notumor/Te-no_0051.jpg,Testing,notumor,RGB,236,309,False,dfbba0fc3e25b2cc10d6fde8faf975c6f475baa770ede5ea3fd1e495995736ef,True,fuga_train_test
Testing/notumor/Te-no_0052.jpg,Testing,notumor,RGB,236,236,False,6e643c3263775b4637ad4e11620277c6ac65dcf63996826f76cac2dac5d8afdc,True,fuga_train_test
Testing/notumor/Te-no_0053.jpg,Testing,notumor,RGB,236,236,False,136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,True,fuga_train_test
Testing/notumor/Te-no_0054.jpg,Testing,notumor,RGB,236,251,False,733e77e4b6da2d851bddbf9cf2768c02db39d5fa0f7be61fdbcb9d1e044abb76,True,fuga_train_test
Testing/notumor/Te-no_0055.jpg,Testing,notumor,RGB,236,236,False,d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,True,fuga_train_test
Testing/notumor/Te-no_0056.jpg,Testing,notumor,RGB,236,236,False,c4c847d6e586faffcadf669ff0a9a608542741edc3a387040c059df1bb7052bb,True,fuga_train_test
Testing/notumor/Te-no_0057.jpg,Testing,notumor,RGB,200,248,False,1d489fd63322dff8146dfb442c512362d2d42d5f4e44b90414202ac0abe5f97e,True,fuga_train_test
Testing/notumor/Te-no_0058.jpg,Testing,notumor,RGB,236,236,False,247420d663a2af95266ddfb5c9cd2ee741d2474f300ca0d25809d37f61e9c4df,True,fuga_train_test
Testing/notumor/Te-no_0059.jpg,Testing,notumor,RGB,207,225,False,e34e448b7509d16d43c6a6505995cdbb7bf6b2ad29ee09a37ec740c8494f74e3,True,fuga_train_test
Testing/notumor/Te-no_0060.jpg,Testing,notumor,RGB,235,229,False,a3162569f0104e89e3950050d1d2f605cfe6bcf7c646f4bd596cb709d8b372c8,True,fuga_train_test
Testing/notumor/Te-no_0061.jpg,Testing,notumor,RGB,236,236,False,d07ac7d4c62a45c3ca88e4b57cf485acd22b5d5f5e519110f769eb0cd9169d47,True,fuga_train_test
Testing/notumor/Te-no_0062.jpg,Testing,notumor,RGB,236,262,False,7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,True,fuga_train_test
Testing/notumor/Te-no_0063.jpg,Testing,notumor,RGB,200,243,False,a8155f8b8f640f8464b58a380026d01471800d15e76cbfd9678848d669c7e3a7,True,fuga_train_test
Testing/notumor/Te-no_0064.jpg,Testing,notumor,RGB,234,225,False,18cfaf6cee35ef130675d36429a4d0d9d944cef9942c203b01975b7130ff6df5,True,fuga_train_test
Testing/notumor/Te-no_0065.jpg,Testing,notumor,RGB,236,257,False,76a70a3f68103e335f080a323d763fbda5febc37e4714c2f9b54499795f13fa3,True,fuga_train_test
Testing/notumor/Te-no_0066.jpg,Testing,notumor,RGB,234,225,False,16bdc3ca286cca1bb4761deeca41c63f5626ac65aff85231686caf5c3897c210,True,fuga_train_test
Testing/notumor/Te-no_0067.jpg,Testing,notumor,RGB,236,260,False,9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,True,fuga_train_test
Testing/notumor/Te-no_0068.jpg,Testing,notumor,RGB,236,236,False,136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,True,fuga_train_test
Testing/notumor/Te-no_0069.jpg,Testing,notumor,RGB,236,236,False,94721a1b47a80cb0533acdbac52f92ad7614d4685284b74b2a96914b038947a9,True,fuga_train_test
Testing/notumor/Te-no_0070.jpg,Testing,notumor,RGB,236,236,False,4f3c00ef520660295576c472a0cafc9f1bb400d736b352b736966af08bf09235,True,fuga_train_test
Testing/notumor/Te-no_0071.jpg,Testing,notumor,RGB,235,233,False,4c557fefde640a1a8d578beff11021e893bdee3817bd99456ad60e4f1d7b6c49,False,
Testing/notumor/Te-no_0072.jpg,Testing,notumor,RGB,236,231,False,9d338079dd3288665657816ebeec6ada298761e0ff9f4c22a59f05c46768db14,True,fuga_train_test
Testing/notumor/Te-no_0073.jpg,Testing,notumor,RGB,236,262,False,7b73d6019deb1482bc5fb7027f12719bea983c8eb0b0c0f3e95feb61c90fafb3,True,fuga_train_test
Testing/notumor/Te-no_0074.jpg,Testing,notumor,RGB,211,236,False,812a2c6599255067e9752c7d0037f409d91f7336f42d7af3440fb5c2c91e8da1,True,fuga_train_test
Testing/notumor/Te-no_0075.jpg,Testing,notumor,RGB,236,290,False,f2d9f0979df98ce2e4aab669d3c141ca02ebce9eb15775267bfd6d4eae2a7d7f,True,fuga_train_test
Testing/notumor/Te-no_0076.jpg,Testing,notumor,RGB,235,229,False,c6d35e130bc719af5e19824979ce640e835635fc495a7383435df8b9aa16b023,True,fuga_train_test
Testing/notumor/Te-no_0077.jpg,Testing,notumor,RGB,234,218,False,c3f2d52e1a996bea716774c0051492202d3bdf76fdb53f9ade2b5c6289a6cb36,True,fuga_train_test
Testing/notumor/Te-no_0078.jpg,Testing,notumor,RGB,233,226,False,eed488f2e399ac4a011a52b70eff0a73837f1f2b8ef02297841792ba819420bc,True,fuga_train_test
Testing/notumor/Te-no_0079.jpg,Testing,notumor,RGB,210,234,False,4c6238dc9771a99b1623932047fd64d5eb26d25cc294916c516b85e261c8ab46,True,fuga_train_test
Testing/notumor/Te-no_0080.jpg,Testing,notumor,RGB,220,275,False,5b32b70fee5498a7e242f40fd975486691a248ef53c7657ac4c5831133ade0fb,True,fuga_train_test
Testing/notumor/Te-no_0081.jpg,Testing,notumor,RGB,236,263,False,19d1e5fece32f25cffe40d78ee005f41ff3c2598c7765ed122ffb29518274326,True,fuga_train_test
Testing/notumor/Te-no_0082.jpg,Testing,notumor,RGB,234,224,False,eaf5b3298bb7bd6f729b87c54e69eea87626d55f5853cba81ce2b7a537c4b344,False,
Testing/notumor/Te-no_0083.jpg,Testing,notumor,RGB,236,243,False,a8d8bd68e37588a5be079ea92de410d9097988aea40552f6fd08ca44a7dd6c74,True,fuga_train_test
Testing/notumor/Te-no_0084.jpg,Testing,notumor,RGB,236,260,False,9af05acd768793e89fc6776c3af838b0bf0747cfc3a3737e1cd3af44ea09c930,True,fuga_train_test
Testing/notumor/Te-no_0085.jpg,Testing,notumor,RGB,236,236,False,cae1e3ac8a29d55a9f7c0638c1d26be1d91a18c26715459dfcfa56a26317c11b,True,fuga_train_test
Testing/notumor/Te-no_0086.jpg,Testing,notumor,RGB,236,295,False,ff1df5849a35548de3ed553bc8c927511045cce13c42a2159c62f546c52230c9,True,fuga_train_test
Testing/notumor/Te-no_0087.jpg,Testing,notumor,RGB,236,236,False,136e27954eca1b7b887f3700f412b2c531153938a0d721d1557a94c3362497c2,True,fuga_train_test
Testing/notumor/Te-no_0088.jpg,Testing,notumor,RGB,236,236,False,41d847d03ff8e8a80fde982029492adf6c622dc7d78fad2db48b14287c552296,True,fuga_train_test
Testing/notumor/Te-no_0089.jpg,Testing,notumor,RGB,218,234,False,d08b052913eb262dfd31fdd6d7ca904c5343087cdc458ca928c9e85bf41bf388,True,fuga_train_test
Testing/notumor/Te-no_0090.jpg,Testing,notumor,RGB,236,268,False,2c0036409ce103a8668735db595e18d01fbd821ca66e8ef43c77d6a4add544de,True,fuga_train_test
Testing/notumor/Te-no_0091.jpg,Testing,notumor,RGB,212,280,False,77d1374baf9988fd4f9272886783a65820b3afbbbaa773777ed01a4b04ff9d80,True,fuga_train_test
Testing/notumor/Te-no_0092.jpg,Testing,notumor,RGB,236,300,False,f0f59157eff868aa8dc74d5a6b5d384421c8587b5f15d90ca8414f4650276436,True,fuga_train_test
Testing/notumor/Te-no_0093.jpg,Testing,notumor,RGB,236,243,False,a8d8bd68e37588a5be079ea92de410d9097988aea40552f6fd08ca44a7dd6c74,True,fuga_train_test
Testing/notumor/Te-no_0094.jpg,Testing,notumor,RGB,236,315,False,d9f0d5ef8784abb3ac7cadb3e31a9b1ef4879de8edb20a637d66c49f6c8eb60f,True,fuga_train_test
Testing/notumor/Te-no_0095.jpg,Testing,notumor,RGB,236,252,False,6d94cb16b0e532e10913e0f7e82bc9f0e2ddc3ff08601f8f7b118b88a137e111,True,fuga_train_test
Testing/notumor/Te-no_0096.jpg,Testing,notumor,RGB,236,236,False,ad26946bf8b6ba5be922f24ab271337964fc35675fa4d0398719e33665337ece,True,fuga_train_test
Testing/notumor/Te-no_0097.jpg,Testing,notumor,RGB,228,228,False,bf590df79c3f0a0ee28f4c1238720e89f40e4437c827273e3a168708f6fe8476,True,fuga_train_test
Testing/notumor/Te-no_0098.jpg,Testing,notumor,RGB,236,236,False,b577189346bc4cc74942150e5875bead25153aa474db97d1882ebf72244de3ec,True,fuga_train_test
Testing/notumor/Te-no_0099.jpg,Testing,notumor,RGB,233,208,False,b23fe6dad4ff5e7e0fe80d1d315399658298647951c5f5e148e8c0d6ff6e3b5e,True,fuga_train_test
Testing/notumor/Te-no_0100.jpg,Testing,notumor,RGB,236,273,False,c50e621a36b08a9c2f28e239dc00b27ce321bd8ed715a48ced97515e965473d2,True,fuga_train_test
Testing/notumor/Te-no_0101.jpg,Testing,notumor,RGB,321,351,False,53765f8fc313f7684b0df4547a89e27ecae20ae66c60ee26318fc9f1a301de8d,True,fuga_train_test
Testing/notumor/Te-no_0102.jpg,Testing,notumor,RGB,221,257,False,c515996f4519dbd88019480d9e6442c71bc2513a7e2cb35a776b56af27b1021a,True,fuga_train_test
Testing/notumor/Te-no_0103.jpg,Testing,notumor,RGB,222,252,False,affc1b4d529e3c1f06052e6fe5d27ef659071f0c1b14b4197c6d2c4f30ae93bb,True,fuga_train_test
Testing/notumor/Te-no_0104.jpg,Testing,notumor,RGB,236,251,False,82a16900fbf15df713cae2a5d2c941f846c62322cc04ed7d01c313aada509c0f,False,
Testing/notumor/Te-no_0105.jpg,Testing,notumor,RGB,259,194,False,a34f0b4d5ff5d71d8a2dbe7f31868e135f7811c09083dfaf5ea520afe3390828,False,
